points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
17.0,PF,26:38,5.0,12.0,41.7,6.0,9.0,66.7,1.0,3.0,33.3,0.0,8.0,8.0,4.0,7.0,1.0,4.0,1.0,5,
,,,,,,,,,,,,,,,,,,,,,DND - Injury / Illness
5.0,,10:58,2.0,6.0,33.3,1.0,2.0,50.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,-5,
3.0,,6:22,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
3.0,,6:04,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,-9,
0.0,,1:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,
2.0,,7:14,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,7,
0.0,,1:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,
1.0,,6:50,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,-3,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8.0,,15:41,4.0,6.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7,
9.0,,9:50,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,3.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,11,
7.0,,18:47,3.0,6.0,50.0,1.0,2.0,50.0,0.0,2.0,0.0,2.0,4.0,6.0,1.0,4.0,0.0,3.0,1.0,5,
0.0,,6:45,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,
