points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
14,PF,21:58,5,8,62.5,4,4,100,0,1,0.0,1,8,9,1,3,0,1,0,-11,
14,PF,25:11,5,11,45.5,4,5,80.0,0,2,0.0,2,6,8,3,2,2,3,2,2,
16,PF,25:16,6,13,46.2,3,6,50.0,1,1,100,1,11,12,0,1,1,4,0,-2,
13,PF,28:43,5,11,45.5,2,2,100,1,2,50.0,4,7,11,1,0,2,1,1,26,
16,PF,30:00,7,11,63.6,0,0,0.0,2,3,66.7,1,8,9,3,3,2,0,2,14,
6,PF,26:36,3,8,37.5,0,2,0.0,0,3,0.0,3,9,12,1,5,1,2,1,10,
22,PF,23:56,9,14,64.3,3,5,60.0,1,3,33.3,1,6,7,2,4,2,4,1,12,
16,PF,25:02,8,11,72.7,0,0,0.0,0,1,0.0,7,5,12,4,4,0,1,0,15,
28,PF,38:17,14,16,87.5,0,0,0.0,0,0,0.0,3,9,12,3,4,0,2,0,-9,
8,PF,30:36,3,9,33.3,0,0,0.0,2,4,50.0,2,5,7,3,2,2,1,0,-22,
12,PF,31:21,3,7,42.9,6,6,100,0,1,0.0,2,7,9,6,0,0,0,1,7,
13,PF,36:38,5,14,35.7,2,2,100,1,5,20.0,3,9,12,2,3,1,1,2,-11,
13,PF,30:30,4,7,57.1,2,2,100,3,4,75.0,0,2,2,1,3,1,2,2,-8,
26,PF,34:31,9,12,75.0,5,5,100,3,4,75.0,1,9,10,0,0,0,1,0,5,
19,PF,30:48,6,7,85.7,5,6,83.3,2,3,66.7,0,6,6,1,0,0,0,0,-8,
7,PF,35:13,3,11,27.3,0,0,0.0,1,2,50.0,1,3,4,2,4,0,1,0,0,
26,PF,39:26,11,22,50.0,3,5,60.0,1,6,16.7,4,5,9,1,3,0,0,2,2,
19,PF,31:07,8,15,53.3,3,5,60.0,0,2,0.0,2,4,6,1,3,0,1,1,14,
23,PF,31:11,6,12,50.0,11,14,78.6,0,2,0.0,0,3,3,3,4,2,0,2,2,
20,PF,34:10,9,13,69.2,1,2,50.0,1,1,100,1,10,11,1,4,2,1,1,12,
15,PF,33:14,7,10,70.0,1,2,50.0,0,2,0.0,0,8,8,3,5,0,1,3,3,
11,PF,34:54,4,8,50.0,2,2,100,1,3,33.3,1,5,6,5,2,1,1,5,11,
15,PF,34:11,5,11,45.5,5,5,100,0,1,0.0,2,3,5,0,0,0,2,0,14,
21,PF,23:14,8,11,72.7,3,3,100,2,2,100,1,7,8,2,2,1,1,1,35,
12,PF,39:30,4,10,40.0,3,4,75.0,1,5,20.0,1,8,9,3,4,1,0,3,-9,
14,PF,34:08,5,8,62.5,1,2,50.0,3,3,100,2,1,3,2,2,1,1,4,22,
18,PF,32:31,6,9,66.7,4,6,66.7,2,5,40.0,0,8,8,0,4,1,3,2,-2,
31,PF,37:39,12,22,54.5,5,5,100,2,4,50.0,3,9,12,4,3,0,2,0,-4,
13,PF,28:23,5,13,38.5,0,0,0.0,3,6,50.0,2,4,6,1,4,0,0,1,9,
20,PF,37:37,6,12,50.0,7,10,70.0,1,5,20.0,1,5,6,3,4,2,0,0,-3,
14,PF,25:11,4,9,44.4,5,6,83.3,1,3,33.3,2,5,7,0,4,0,1,1,-15,
21,PF,36:13,8,14,57.1,3,3,100,2,4,50.0,1,9,10,2,3,0,1,0,23,
20,PF,32:41,7,13,53.8,5,5,100,1,4,25.0,4,6,10,2,4,2,2,0,-11,
28,PF,40:57,9,17,52.9,7,8,87.5,3,5,60.0,5,7,12,2,3,0,3,2,7,
17,PF,30:42,7,11,63.6,1,2,50.0,2,2,100,0,5,5,1,5,1,2,0,3,
20,SF,32:46,7,18,38.9,3,4,75.0,3,5,60.0,2,6,8,3,2,0,1,2,-21,
21,PF,32:00,8,17,47.1,5,5,100,0,0,0.0,5,3,8,0,4,0,0,0,-6,
9,PF,34:00,3,9,33.3,3,5,60.0,0,0,0.0,1,6,7,0,1,0,1,0,-13,
16,PF,32:41,6,9,66.7,1,2,50.0,3,4,75.0,1,10,11,2,4,1,4,0,-20,
16,PF,29:50,6,13,46.2,2,2,100,2,3,66.7,2,3,5,1,6,0,1,0,-21,
13,PF,28:34,5,8,62.5,1,1,100,2,5,40.0,0,3,3,1,4,0,2,1,-4,
16,PF,30:38,5,15,33.3,3,4,75.0,3,9,33.3,2,10,12,2,1,0,1,3,-10,
17,PF,33:12,7,16,43.8,3,4,75.0,0,2,0.0,4,8,12,3,6,2,2,2,5,
15,PF,23:42,6,8,75.0,2,2,100,1,2,50.0,1,6,7,2,5,0,0,0,3,
8,PF,30:00,3,5,60.0,2,2,100,0,1,0.0,1,4,5,5,3,0,0,0,11,
9,PF,24:44,4,8,50.0,1,1,100,0,4,0.0,0,6,6,0,1,1,0,1,1,
21,PF,26:36,8,13,61.5,5,6,83.3,0,2,0.0,2,7,9,0,0,0,1,4,5,
20,PF,25:51,10,13,76.9,0,1,0.0,0,1,0.0,2,9,11,2,3,3,0,0,10,
6,PF,27:04,3,11,27.3,0,0,0.0,0,4,0.0,0,7,7,4,3,0,2,2,-11,
19,PF,31:21,8,13,61.5,0,0,0.0,3,5,60.0,3,7,10,1,3,0,2,0,4,
23,PF,33:58,10,19,52.6,1,2,50.0,2,6,33.3,1,5,6,1,3,1,1,1,-12,
22,PF,34:52,10,20,50.0,2,2,100,0,2,0.0,4,14,18,1,2,1,0,0,1,
20,PF,20:42,9,14,64.3,0,0,0.0,2,4,50.0,1,2,3,1,4,0,0,1,20,
4,PF,20:40,2,8,25.0,0,0,0.0,0,3,0.0,2,1,3,1,3,0,2,0,-30,
9,,24:48,4,9,44.4,1,2,50.0,0,3,0.0,0,6,6,1,1,1,0,1,7,
17,PF,31:47,7,13,53.8,1,2,50.0,2,5,40.0,2,9,11,2,4,0,2,0,4,
2,PF,19:19,0,9,0.0,2,2,100,0,5,0.0,0,5,5,0,2,0,2,0,-10,
9,PF,22:58,3,8,37.5,3,3,100,0,3,0.0,1,2,3,1,4,0,0,1,5,
10,,21:19,4,6,66.7,1,3,33.3,1,2,50.0,0,4,4,1,0,1,0,0,2,
13,C,29:01,6,11,54.5,1,3,33.3,0,1,0.0,1,9,10,2,2,1,2,0,-6,
6,C,23:57,2,6,33.3,1,1,100,1,1,100,0,5,5,2,3,0,0,0,-18,
11,PF,21:41,4,8,50.0,1,2,50.0,2,4,50.0,0,2,2,1,5,0,2,1,-23,
7,PF,25:38,3,8,37.5,1,1,100,0,3,0.0,1,1,2,0,2,0,1,0,-21,
