points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
4,,16:23,2,4,50.0,0,0,0.0,0,2,0.0,0,3,3,1,1,0,1,0,-2,
6,,19:33,2,5,40.0,1,2,50.0,1,3,33.3,2,4,6,2,1,1,0,0,-6,
4,,23:14,1,4,25.0,1,4,25.0,1,2,50.0,0,7,7,2,4,0,1,0,-13,
8,,20:52,3,3,100,1,2,50.0,1,1,100,2,5,7,1,1,2,1,2,13,
2,,16:43,1,3,33.3,0,0,0.0,0,1,0.0,0,2,2,1,2,0,1,0,1,
2,,19:10,0,6,0.0,2,2,100,0,4,0.0,1,6,7,2,2,0,0,1,-6,
8,,16:54,2,2,100,3,4,75.0,1,1,100,0,2,2,2,2,0,0,1,7,
5,,22:28,1,8,12.5,2,2,100,1,4,25.0,2,3,5,1,2,0,2,0,2,
3,,24:08,1,4,25.0,1,2,50.0,0,1,0.0,2,5,7,0,2,0,0,2,-5,
9,,17:52,4,5,80.0,0,0,0.0,1,2,50.0,0,2,2,0,2,1,0,1,8,
11,,25:33,4,7,57.1,2,6,33.3,1,3,33.3,3,3,6,1,3,1,2,0,5,
5,,28:20,2,6,33.3,1,4,25.0,0,2,0.0,1,6,7,3,2,0,2,1,10,
3,,27:23,1,3,33.3,0,0,0.0,1,2,50.0,1,8,9,4,2,1,0,1,10,
0,,15:33,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,1,0,0,-2,
8,,18:15,3,4,75.0,0,0,0.0,2,3,66.7,1,5,6,1,0,1,1,1,22,
11,,27:35,5,6,83.3,1,1,100,0,1,0.0,0,10,10,1,5,2,0,1,18,
9,,24:59,2,9,22.2,4,4,100,1,7,14.3,2,9,11,0,1,0,0,1,-10,
6,,19:35,2,6,33.3,0,0,0.0,2,3,66.7,0,1,1,1,0,0,1,1,-9,
8,,26:54,3,7,42.9,2,2,100,0,1,0.0,1,4,5,4,3,1,0,0,4,
6,,18:58,2,5,40.0,1,2,50.0,1,3,33.3,0,4,4,1,2,0,1,2,7,
3,,24:59,1,5,20.0,0,0,0.0,1,2,50.0,0,3,3,2,3,2,0,0,-8,
9,,21:32,4,7,57.1,0,0,0.0,1,3,33.3,0,4,4,0,2,0,1,1,-3,
7,,19:14,3,7,42.9,0,0,0.0,1,4,25.0,0,1,1,1,3,0,1,0,-3,
2,,20:50,1,6,16.7,0,0,0.0,0,3,0.0,2,2,4,0,3,0,0,0,-9,
9,,19:51,4,8,50.0,0,0,0.0,1,4,25.0,1,6,7,1,3,1,0,1,9,
16,,22:48,6,10,60.0,1,1,100,3,6,50.0,0,3,3,0,2,0,0,1,13,
0,,16:19,0,1,0.0,0,0,0.0,0,1,0.0,0,1,1,1,2,0,0,0,-17,
2,,16:18,1,4,25.0,0,0,0.0,0,0,0.0,2,1,3,3,3,1,0,0,1,
10,,20:42,4,9,44.4,0,0,0.0,2,4,50.0,1,5,6,0,3,0,1,1,14,
4,PF,22:45,2,6,33.3,0,0,0.0,0,2,0.0,1,5,6,1,1,0,0,2,-11,
4,PF,16:35,2,7,28.6,0,0,0.0,0,4,0.0,0,3,3,1,2,3,2,1,-28,
15,,22:29,5,10,50.0,3,3,100,2,4,50.0,1,4,5,1,3,1,1,0,-9,
14,,26:20,5,6,83.3,3,3,100,1,2,50.0,0,4,4,4,0,2,3,0,7,
11,,30:22,4,5,80.0,1,2,50.0,2,2,100,0,7,7,2,4,2,2,1,23,
14,,28:47,5,8,62.5,3,4,75.0,1,4,25.0,0,5,5,2,4,0,2,3,-1,
9,,29:11,4,10,40.0,0,2,0.0,1,4,25.0,2,7,9,4,2,2,1,0,-2,
7,SF,31:13,2,4,50.0,1,2,50.0,2,3,66.7,0,5,5,3,2,1,4,2,-7,
13,,24:10,5,12,41.7,2,2,100,1,5,20.0,1,5,6,1,3,0,1,0,8,
10,,34:02,4,9,44.4,2,2,100,0,4,0.0,0,6,6,1,6,1,0,0,1,
7,PF,39:34,1,7,14.3,4,4,100,1,3,33.3,0,4,4,8,3,4,3,0,1,
8,SF,33:12,2,12,16.7,3,4,75.0,1,7,14.3,2,6,8,1,2,0,1,0,-11,
8,,19:02,3,7,42.9,1,1,100,1,4,25.0,0,1,1,1,3,1,2,0,-7,
2,,12:01,1,3,33.3,0,0,0.0,0,0,0.0,0,3,3,0,2,0,0,1,-16,
7,,18:09,3,4,75.0,0,0,0.0,1,2,50.0,0,2,2,0,2,1,1,0,-2,
5,,18:44,2,4,50.0,1,1,100,0,1,0.0,0,2,2,5,1,2,1,0,4,
6,,19:47,2,6,33.3,1,2,50.0,1,4,25.0,0,4,4,0,1,1,1,0,1,
2,,2:44,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,-2,
13,,22:53,4,7,57.1,3,3,100,2,3,66.7,2,3,5,3,3,1,0,1,3,
9,PF,31:15,4,8,50.0,0,0,0.0,1,5,20.0,1,4,5,6,2,0,2,0,1,
13,,26:52,6,9,66.7,0,0,0.0,1,2,50.0,1,6,7,1,4,0,0,0,-13,
11,,21:27,4,8,50.0,2,3,66.7,1,2,50.0,0,3,3,2,2,0,1,0,-4,
7,,26:07,3,8,37.5,0,0,0.0,1,2,50.0,1,5,6,1,2,0,0,0,-7,
6,,21:49,2,4,50.0,1,1,100,1,2,50.0,0,6,6,1,3,0,2,0,14,
8,,25:52,3,8,37.5,2,2,100,0,4,0.0,0,9,9,0,0,0,0,0,8,
6,,21:07,3,6,50.0,0,0,0.0,0,1,0.0,0,5,5,2,4,1,0,0,2,
5,,25:17,1,2,50.0,2,2,100,1,2,50.0,0,6,6,4,3,2,2,0,1,
13,,31:36,5,11,45.5,1,1,100,2,6,33.3,0,4,4,1,4,1,0,1,-5,
10,,28:19,3,9,33.3,3,4,75.0,1,5,20.0,0,3,3,2,3,1,0,1,-14,
12,,30:43,4,9,44.4,3,4,75.0,1,3,33.3,2,13,15,3,1,1,2,0,13,
14,,31:46,5,11,45.5,2,2,100,2,5,40.0,1,6,7,2,3,0,1,1,4,
13,,30:50,4,10,40.0,4,4,100,1,3,33.3,0,8,8,2,3,2,0,1,7,
14,,37:03,6,10,60.0,0,0,0.0,2,3,66.7,1,8,9,1,3,2,3,1,-7,
0,,23:18,0,4,0.0,0,0,0.0,0,2,0.0,0,5,5,2,4,1,3,0,5,
2,,9:15,0,2,0.0,2,2,100,0,1,0.0,1,3,4,2,1,1,1,0,6,
9,,22:29,3,4,75.0,0,0,0.0,3,4,75.0,0,3,3,3,1,0,2,1,0,
10,,30:42,3,8,37.5,4,4,100,0,3,0.0,2,5,7,3,2,0,1,0,8,
0,,19:23,0,5,0.0,0,0,0.0,0,1,0.0,0,5,5,0,1,0,1,1,-7,
0,,10:44,0,2,0.0,0,2,0.0,0,1,0.0,0,4,4,2,2,0,1,0,3,
0,,13:35,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,1,0,0,-8,
13,,28:41,4,8,50.0,3,5,60.0,2,4,50.0,0,2,2,4,3,1,0,0,-13,
19,,28:10,7,10,70.0,5,6,83.3,0,1,0.0,1,6,7,3,2,0,0,0,-14,
4,,24:37,1,5,20.0,2,4,50.0,0,2,0.0,0,4,4,0,3,0,1,0,-5,
17,,31:43,4,14,28.6,6,6,100,3,8,37.5,1,3,4,4,2,1,0,0,10,
7,,24:24,2,8,25.0,3,4,75.0,0,3,0.0,0,9,9,4,1,2,0,1,-7,
12,,31:37,5,13,38.5,0,0,0.0,2,7,28.6,1,3,4,2,2,0,1,0,-8,
21,,31:49,7,16,43.8,4,4,100,3,7,42.9,0,10,10,4,1,0,4,1,5,
14,,28:10,5,9,55.6,1,2,50.0,3,4,75.0,1,6,7,4,4,1,2,0,0,
14,,28:38,6,10,60.0,0,0,0.0,2,5,40.0,1,7,8,3,3,1,2,1,-11,
8,,25:58,3,10,30.0,1,2,50.0,1,6,16.7,1,7,8,5,4,0,2,1,5,
14,,25:56,5,10,50.0,1,1,100,3,5,60.0,0,4,4,3,1,0,2,0,5,
10,,22:48,4,7,57.1,0,0,0.0,2,3,66.7,0,1,1,3,3,0,2,1,-32,
17,,35:39,7,15,46.7,1,3,33.3,2,7,28.6,1,7,8,5,4,1,3,2,16,
9,,33:32,4,11,36.4,0,0,0.0,1,7,14.3,2,5,7,6,4,0,2,0,-16,
11,SF,25:48,5,11,45.5,0,0,0.0,1,4,25.0,1,3,4,3,2,1,4,0,-20,
12,SF,31:08,5,12,41.7,1,1,100,1,5,20.0,1,4,5,4,2,1,1,0,-11,
