points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
8.0,PF,17:26,4.0,9.0,44.4,0.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,9.0,6.0,0.0,1.0,0.0,0.0,11,
21.0,PF,20:59,9.0,12.0,75.0,1.0,1.0,100,2.0,3.0,66.7,1.0,5.0,6.0,5.0,0.0,2.0,2.0,0.0,14,
26.0,PF,25:06,9.0,11.0,81.8,6.0,9.0,66.7,2.0,2.0,100,0.0,10.0,10.0,2.0,1.0,1.0,3.0,0.0,-6,
32.0,PF,30:57,12.0,25.0,48.0,7.0,9.0,77.8,1.0,4.0,25.0,5.0,9.0,14.0,7.0,4.0,1.0,4.0,2.0,25,
15.0,PF,22:48,4.0,11.0,36.4,6.0,10.0,60.0,1.0,3.0,33.3,1.0,9.0,10.0,2.0,3.0,3.0,2.0,0.0,-25,
21.0,PF,30:23,7.0,15.0,46.7,6.0,8.0,75.0,1.0,2.0,50.0,0.0,8.0,8.0,8.0,4.0,0.0,5.0,3.0,19,
30.0,C,36:15,10.0,18.0,55.6,10.0,13.0,76.9,0.0,2.0,0.0,1.0,9.0,10.0,9.0,2.0,1.0,2.0,2.0,14,
40.0,PF,34:53,15.0,23.0,65.2,7.0,9.0,77.8,3.0,6.0,50.0,4.0,12.0,16.0,7.0,1.0,0.0,2.0,3.0,9,
28.0,PF,34:04,11.0,18.0,61.1,6.0,11.0,54.5,0.0,3.0,0.0,0.0,13.0,13.0,3.0,5.0,0.0,7.0,0.0,-3,
25.0,PF,34:55,10.0,20.0,50.0,2.0,2.0,100,3.0,11.0,27.3,2.0,5.0,7.0,6.0,3.0,2.0,2.0,2.0,-10,
28.0,PF,26:48,9.0,16.0,56.2,7.0,7.0,100,3.0,7.0,42.9,0.0,8.0,8.0,9.0,2.0,0.0,3.0,4.0,22,
25.0,PF,30:30,7.0,17.0,41.2,9.0,11.0,81.8,2.0,7.0,28.6,1.0,6.0,7.0,4.0,3.0,2.0,3.0,0.0,-5,
29.0,PF,39:11,12.0,26.0,46.2,5.0,12.0,41.7,0.0,4.0,0.0,6.0,12.0,18.0,5.0,4.0,3.0,3.0,1.0,-6,
31.0,PF,36:12,12.0,26.0,46.2,7.0,13.0,53.8,0.0,2.0,0.0,1.0,15.0,16.0,4.0,1.0,0.0,0.0,2.0,13,
15.0,PF,37:39,5.0,15.0,33.3,3.0,4.0,75.0,2.0,5.0,40.0,2.0,13.0,15.0,8.0,4.0,1.0,3.0,2.0,21,
26.0,PF,33:44,9.0,21.0,42.9,7.0,12.0,58.3,1.0,5.0,20.0,1.0,4.0,5.0,6.0,5.0,1.0,3.0,1.0,-9,
47.0,PF,36:17,18.0,23.0,78.3,8.0,11.0,72.7,3.0,4.0,75.0,2.0,7.0,9.0,3.0,1.0,1.0,4.0,1.0,1,
21.0,PF,35:44,6.0,16.0,37.5,9.0,11.0,81.8,0.0,4.0,0.0,0.0,19.0,19.0,7.0,5.0,2.0,5.0,4.0,23,
32.0,PF,30:22,8.0,16.0,50.0,15.0,23.0,65.2,1.0,3.0,33.3,2.0,18.0,20.0,5.0,4.0,2.0,5.0,3.0,15,
12.0,PF,23:44,4.0,12.0,33.3,4.0,6.0,66.7,0.0,4.0,0.0,2.0,6.0,8.0,9.0,3.0,1.0,1.0,2.0,38,
33.0,PF,31:10,12.0,17.0,70.6,8.0,10.0,80.0,1.0,4.0,25.0,2.0,5.0,7.0,5.0,2.0,2.0,1.0,2.0,25,
24.0,PF,30:06,10.0,13.0,76.9,3.0,9.0,33.3,1.0,1.0,100,0.0,13.0,13.0,7.0,0.0,0.0,1.0,1.0,18,
26.0,PF,32:40,10.0,15.0,66.7,6.0,10.0,60.0,0.0,2.0,0.0,4.0,9.0,13.0,3.0,1.0,0.0,5.0,1.0,12,
40.0,PF,37:41,15.0,24.0,62.5,9.0,13.0,69.2,1.0,4.0,25.0,3.0,9.0,12.0,9.0,3.0,1.0,6.0,0.0,4,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
27.0,PF,27:21,9.0,19.0,47.4,6.0,7.0,85.7,3.0,3.0,100,3.0,9.0,12.0,2.0,5.0,0.0,4.0,1.0,14,
15.0,PF,32:36,4.0,13.0,30.8,7.0,12.0,58.3,0.0,2.0,0.0,1.0,5.0,6.0,4.0,3.0,1.0,3.0,1.0,-11,
41.0,PF,36:44,15.0,19.0,78.9,10.0,14.0,71.4,1.0,3.0,33.3,6.0,11.0,17.0,5.0,5.0,3.0,5.0,2.0,4,
20.0,SF,32:25,7.0,16.0,43.8,6.0,8.0,75.0,0.0,2.0,0.0,3.0,7.0,10.0,11.0,4.0,1.0,3.0,1.0,9,
20.0,PF,33:35,7.0,14.0,50.0,6.0,8.0,75.0,0.0,3.0,0.0,1.0,7.0,8.0,3.0,2.0,1.0,4.0,0.0,-19,
36.0,PF,29:47,13.0,23.0,56.5,10.0,15.0,66.7,0.0,2.0,0.0,3.0,9.0,12.0,5.0,4.0,0.0,2.0,2.0,-1,
28.0,PF,29:33,10.0,19.0,52.6,7.0,10.0,70.0,1.0,4.0,25.0,0.0,6.0,6.0,6.0,5.0,0.0,2.0,1.0,13,
33.0,PF,30:55,13.0,22.0,59.1,6.0,6.0,100,1.0,4.0,25.0,2.0,10.0,12.0,5.0,4.0,2.0,4.0,2.0,17,
35.0,PF,32:12,12.0,18.0,66.7,9.0,12.0,75.0,2.0,4.0,50.0,1.0,15.0,16.0,10.0,4.0,2.0,4.0,0.0,25,
31.0,PF,35:36,11.0,21.0,52.4,9.0,13.0,69.2,0.0,4.0,0.0,1.0,9.0,10.0,7.0,2.0,1.0,3.0,0.0,-12,
31.0,PF,26:46,11.0,17.0,64.7,7.0,10.0,70.0,2.0,5.0,40.0,1.0,6.0,7.0,9.0,3.0,0.0,4.0,0.0,16,
43.0,PF,36:44,11.0,20.0,55.0,18.0,20.0,90.0,3.0,6.0,50.0,2.0,10.0,12.0,3.0,5.0,1.0,3.0,2.0,-13,
