points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
11.0,PF,17:28,4.0,6.0,66.7,1.0,1.0,100,2.0,3.0,66.7,0.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,-7,
13.0,,13:51,4.0,5.0,80.0,3.0,3.0,100,2.0,2.0,100,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,12,
9.0,,16:54,4.0,7.0,57.1,0.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,21,
11.0,,16:42,4.0,8.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,18,
11.0,,23:54,4.0,10.0,40.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-5,
8.0,,18:51,3.0,8.0,37.5,0.0,0.0,0.0,2.0,5.0,40.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,7,
5.0,,14:33,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-15,
1.0,,22:52,0.0,4.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-9,
10.0,,24:35,4.0,12.0,33.3,0.0,0.0,0.0,2.0,6.0,33.3,1.0,5.0,6.0,0.0,1.0,2.0,0.0,1.0,-2,
6.0,,21:18,2.0,8.0,25.0,1.0,1.0,100,1.0,5.0,20.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0,
12.0,,23:20,4.0,9.0,44.4,2.0,2.0,100,2.0,3.0,66.7,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,8,
4.0,,19:33,2.0,8.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,-5,
2.0,,21:27,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,-13,
6.0,,21:44,2.0,6.0,33.3,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,7,
12.0,,22:55,4.0,7.0,57.1,1.0,1.0,100,3.0,6.0,50.0,0.0,7.0,7.0,1.0,1.0,0.0,2.0,0.0,-6,
10.0,,27:06,2.0,7.0,28.6,4.0,4.0,100,2.0,6.0,33.3,0.0,6.0,6.0,1.0,0.0,2.0,0.0,0.0,2,
7.0,,21:43,3.0,9.0,33.3,0.0,0.0,0.0,1.0,6.0,16.7,0.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,8,
6.0,,21:28,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100,1.0,5.0,6.0,2.0,3.0,0.0,1.0,0.0,10,
13.0,,22:17,5.0,8.0,62.5,0.0,2.0,0.0,3.0,5.0,60.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,8,
22.0,,23:25,9.0,15.0,60.0,0.0,1.0,0.0,4.0,10.0,40.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,19,
3.0,,22:58,1.0,6.0,16.7,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,18,
14.0,,20:33,4.0,9.0,44.4,3.0,4.0,75.0,3.0,5.0,60.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,-1,
10.0,,27:33,3.0,6.0,50.0,2.0,2.0,100,2.0,4.0,50.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,14,
8.0,,19:03,3.0,6.0,50.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11,
14.0,,29:22,5.0,10.0,50.0,1.0,2.0,50.0,3.0,7.0,42.9,0.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,-1,
19.0,,27:04,7.0,11.0,63.6,1.0,2.0,50.0,4.0,6.0,66.7,2.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,9,
12.0,,32:50,3.0,8.0,37.5,4.0,5.0,80.0,2.0,5.0,40.0,0.0,4.0,4.0,2.0,2.0,1.0,2.0,0.0,-14,
13.0,,28:36,5.0,14.0,35.7,1.0,1.0,100,2.0,7.0,28.6,0.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2,
16.0,,30:46,5.0,9.0,55.6,2.0,2.0,100,4.0,7.0,57.1,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,12,
17.0,,34:11,5.0,11.0,45.5,4.0,4.0,100,3.0,7.0,42.9,1.0,5.0,6.0,1.0,3.0,3.0,1.0,0.0,-6,
12.0,,32:23,4.0,14.0,28.6,0.0,0.0,0.0,4.0,11.0,36.4,0.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,2,
13.0,,26:09,4.0,6.0,66.7,2.0,2.0,100,3.0,5.0,60.0,1.0,4.0,5.0,1.0,4.0,0.0,2.0,0.0,15,
12.0,,21:24,5.0,12.0,41.7,0.0,0.0,0.0,2.0,6.0,33.3,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,12,
14.0,,25:50,5.0,11.0,45.5,0.0,0.0,0.0,4.0,8.0,50.0,2.0,6.0,8.0,1.0,3.0,2.0,0.0,0.0,8,
21.0,,24:22,7.0,7.0,100,2.0,3.0,66.7,5.0,5.0,100,1.0,8.0,9.0,3.0,2.0,2.0,0.0,0.0,13,
11.0,,20:32,3.0,6.0,50.0,3.0,3.0,100,2.0,5.0,40.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4,
19.0,PF,36:24,6.0,13.0,46.2,3.0,3.0,100,4.0,10.0,40.0,1.0,6.0,7.0,0.0,2.0,2.0,1.0,0.0,0,
12.0,PF,23:09,5.0,10.0,50.0,0.0,0.0,0.0,2.0,5.0,40.0,3.0,3.0,6.0,1.0,3.0,0.0,1.0,0.0,-6,
20.0,PF,34:01,8.0,15.0,53.3,0.0,0.0,0.0,4.0,9.0,44.4,4.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,-10,
14.0,PF,29:41,4.0,7.0,57.1,3.0,3.0,100,3.0,6.0,50.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,34,
18.0,PF,35:07,6.0,10.0,60.0,1.0,2.0,50.0,5.0,7.0,71.4,0.0,6.0,6.0,0.0,1.0,2.0,0.0,0.0,35,
24.0,PF,35:28,9.0,14.0,64.3,2.0,2.0,100,4.0,7.0,57.1,1.0,6.0,7.0,1.0,3.0,1.0,1.0,2.0,2,
15.0,,31:43,4.0,13.0,30.8,4.0,4.0,100,3.0,10.0,30.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,-17,
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
8.0,,20:26,3.0,5.0,60.0,2.0,2.0,100,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,21,
7.0,,20:28,2.0,7.0,28.6,2.0,2.0,100,1.0,6.0,16.7,0.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,-14,
8.0,,25:12,2.0,9.0,22.2,2.0,2.0,100,2.0,7.0,28.6,1.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,-5,
20.0,PF,38:18,7.0,12.0,58.3,1.0,1.0,100,5.0,8.0,62.5,2.0,4.0,6.0,0.0,1.0,3.0,2.0,0.0,7,
8.0,PF,36:25,3.0,8.0,37.5,0.0,0.0,0.0,2.0,4.0,50.0,0.0,7.0,7.0,1.0,2.0,1.0,0.0,1.0,-4,
23.0,PF,37:28,8.0,13.0,61.5,2.0,3.0,66.7,5.0,9.0,55.6,1.0,4.0,5.0,4.0,3.0,2.0,1.0,0.0,4,
11.0,PF,35:47,5.0,10.0,50.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,17,
16.0,,23:29,5.0,10.0,50.0,2.0,2.0,100,4.0,8.0,50.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,5,
13.0,,29:07,5.0,9.0,55.6,0.0,0.0,0.0,3.0,5.0,60.0,1.0,7.0,8.0,0.0,3.0,2.0,0.0,0.0,-10,
12.0,,18:04,5.0,8.0,62.5,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,13,
6.0,,21:31,2.0,8.0,25.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4,
7.0,,20:20,1.0,8.0,12.5,4.0,4.0,100,1.0,7.0,14.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1,
15.0,,26:05,6.0,8.0,75.0,0.0,0.0,0.0,3.0,4.0,75.0,3.0,5.0,8.0,3.0,1.0,2.0,1.0,0.0,18,
10.0,,25:42,4.0,9.0,44.4,1.0,1.0,100,1.0,4.0,25.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,15,
9.0,,21:23,3.0,7.0,42.9,2.0,2.0,100,1.0,4.0,25.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2,
14.0,,31:13,5.0,11.0,45.5,1.0,2.0,50.0,3.0,6.0,50.0,0.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,16,
21.0,SG,30:51,7.0,12.0,58.3,3.0,3.0,100,4.0,8.0,50.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,4,
15.0,SG,28:56,4.0,11.0,36.4,4.0,4.0,100,3.0,10.0,30.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-12,
23.0,SG,35:16,7.0,11.0,63.6,5.0,5.0,100,4.0,6.0,66.7,1.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,10,
20.0,,24:09,6.0,8.0,75.0,4.0,4.0,100,4.0,5.0,80.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,19,
38.0,,28:13,11.0,16.0,68.8,7.0,8.0,87.5,9.0,12.0,75.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,9,
1.0,,17:31,0.0,5.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,-3,
14.0,PF,31:34,4.0,15.0,26.7,4.0,4.0,100,2.0,11.0,18.2,2.0,2.0,4.0,3.0,4.0,2.0,3.0,0.0,-12,
12.0,,24:59,4.0,11.0,36.4,1.0,2.0,50.0,3.0,7.0,42.9,1.0,4.0,5.0,1.0,3.0,1.0,3.0,0.0,-3,
7.0,PF,31:53,3.0,13.0,23.1,0.0,1.0,0.0,1.0,9.0,11.1,1.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,-21,
6.0,,22:07,3.0,5.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,-7,
12.0,PF,23:13,4.0,9.0,44.4,3.0,3.0,100,1.0,5.0,20.0,1.0,6.0,7.0,2.0,0.0,0.0,2.0,1.0,-3,
13.0,,22:35,5.0,6.0,83.3,2.0,3.0,66.7,1.0,2.0,50.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3,
11.0,,25:46,4.0,10.0,40.0,2.0,4.0,50.0,1.0,6.0,16.7,0.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,-11,
8.0,SG,26:33,3.0,7.0,42.9,0.0,2.0,0.0,2.0,5.0,40.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,-4,
13.0,SG,31:51,4.0,12.0,33.3,2.0,2.0,100,3.0,7.0,42.9,0.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0,-19,
8.0,SG,36:33,3.0,8.0,37.5,1.0,1.0,100,1.0,5.0,20.0,1.0,8.0,9.0,5.0,2.0,0.0,2.0,0.0,6,
13.0,,23:58,4.0,7.0,57.1,3.0,3.0,100,2.0,3.0,66.7,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,4,
17.0,,24:04,6.0,10.0,60.0,2.0,2.0,100,3.0,6.0,50.0,1.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0,8,
9.0,,17:14,3.0,6.0,50.0,2.0,2.0,100,1.0,4.0,25.0,0.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,19,
6.0,,15:58,1.0,4.0,25.0,3.0,3.0,100,1.0,3.0,33.3,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-2,
11.0,,29:50,4.0,10.0,40.0,0.0,0.0,0.0,3.0,7.0,42.9,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,-13,
14.0,,25:28,5.0,8.0,62.5,3.0,4.0,75.0,1.0,4.0,25.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,15,
5.0,,20:22,1.0,5.0,20.0,2.0,2.0,100,1.0,3.0,33.3,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,-14,
