points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0.0,SF,10:29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24,
11.0,SF,13:16,4.0,8.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,5,
8.0,SF,22:59,3.0,8.0,37.5,0.0,0.0,0.0,2.0,7.0,28.6,2.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,13,
,,,,,,,,,,,,,,,,,,,,,NWT - Not With Team
0.0,SF,18:35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11,
6.0,SF,22:11,2.0,6.0,33.3,0.0,0.0,0.0,2.0,6.0,33.3,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,-8,
11.0,SF,27:59,4.0,6.0,66.7,0.0,0.0,0.0,3.0,5.0,60.0,1.0,7.0,8.0,0.0,1.0,0.0,2.0,1.0,1,
12.0,SF,23:54,4.0,8.0,50.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,-7,
0.0,SF,28:59,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,19,
6.0,SF,22:47,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,19,
11.0,SF,19:01,4.0,5.0,80.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,5,
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
8.0,SF,30:06,3.0,9.0,33.3,0.0,0.0,0.0,2.0,8.0,25.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,-5,
9.0,,28:38,3.0,9.0,33.3,0.0,0.0,0.0,3.0,9.0,33.3,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,7,
6.0,SF,18:28,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0,
14.0,SF,21:52,4.0,6.0,66.7,4.0,4.0,100,2.0,2.0,100,3.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,-3,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
10.0,,17:00,4.0,5.0,80.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,10,
11.0,,21:59,4.0,9.0,44.4,0.0,0.0,0.0,3.0,7.0,42.9,2.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,11,
5.0,SF,23:32,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1,
6.0,SF,21:07,2.0,6.0,33.3,0.0,0.0,0.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-6,
10.0,SF,33:51,4.0,9.0,44.4,0.0,0.0,0.0,2.0,5.0,40.0,1.0,2.0,3.0,0.0,5.0,1.0,2.0,1.0,8,
9.0,SF,30:16,3.0,7.0,42.9,0.0,0.0,0.0,3.0,7.0,42.9,0.0,4.0,4.0,3.0,0.0,0.0,3.0,2.0,-2,
6.0,SF,26:35,2.0,6.0,33.3,0.0,0.0,0.0,2.0,5.0,40.0,1.0,4.0,5.0,3.0,4.0,0.0,2.0,2.0,2,
0.0,SF,19:34,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-4,
5.0,,16:48,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5,
0.0,,16:46,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,-15,
9.0,,28:01,3.0,8.0,37.5,0.0,0.0,0.0,3.0,8.0,37.5,2.0,4.0,6.0,2.0,3.0,5.0,1.0,0.0,11,
8.0,SF,39:47,2.0,7.0,28.6,2.0,2.0,100,2.0,7.0,28.6,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0,
8.0,SF,39:41,2.0,8.0,25.0,2.0,2.0,100,2.0,8.0,25.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,12,
6.0,SF,22:59,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,8,
0.0,SF,23:49,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-13,
6.0,,14:47,2.0,4.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,9,
5.0,SG,19:45,2.0,5.0,40.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,9,
7.0,,9:35,2.0,5.0,40.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,6,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
9.0,,15:33,3.0,8.0,37.5,0.0,0.0,0.0,3.0,7.0,42.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,15,
11.0,,16:26,4.0,5.0,80.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,
8.0,,25:07,3.0,8.0,37.5,0.0,0.0,0.0,2.0,5.0,40.0,0.0,5.0,5.0,1.0,2.0,1.0,2.0,0.0,12,
6.0,SG,26:51,2.0,5.0,40.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,-5,
4.0,,25:03,2.0,7.0,28.6,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,6.0,0.0,3.0,0.0,2.0,0.0,-10,
8.0,SF,26:55,3.0,5.0,60.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3,
3.0,,17:26,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1,
3.0,,19:01,1.0,6.0,16.7,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,-1,
6.0,SG,27:31,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,18,
3.0,SF,19:22,1.0,5.0,20.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,-21,
2.0,,13:52,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,-5,
6.0,,20:55,2.0,5.0,40.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,17,
2.0,,14:34,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,-7,
6.0,,20:19,2.0,5.0,40.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,-4,
0.0,,15:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,
6.0,,20:18,2.0,8.0,25.0,0.0,0.0,0.0,2.0,7.0,28.6,2.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,-16,
3.0,,9:58,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,9,
