points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
7.0,,15:12,3.0,9.0,33.3,0.0,0.0,0.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,
2.0,,15:53,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9,
3.0,,12:44,1.0,5.0,20.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,-5,
5.0,,6:59,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,9,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
6.0,,8:14,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1,
0.0,,20:46,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-25,
0.0,,2:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
13.0,,16:38,5.0,7.0,71.4,0.0,0.0,0.0,3.0,4.0,75.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-11,
7.0,,23:13,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,100,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,30,
2.0,SG,30:18,1.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,-5,
2.0,SG,28:31,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,2,
9.0,SG,31:41,4.0,7.0,57.1,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,-5,
4.0,SG,22:46,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,-29,
8.0,SG,23:45,3.0,8.0,37.5,0.0,0.0,0.0,2.0,5.0,40.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-21,
17.0,SG,38:42,6.0,12.0,50.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0,
5.0,SG,26:47,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,-15,
0.0,SG,22:34,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0,
3.0,SG,17:32,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,-27,
5.0,SG,16:48,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-6,
6.0,SG,26:17,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,-7,
0.0,SG,26:04,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,18,
15.0,SG,29:58,5.0,11.0,45.5,2.0,2.0,100,3.0,8.0,37.5,2.0,7.0,9.0,1.0,1.0,2.0,1.0,0.0,5,
0.0,SG,24:36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,-10,
2.0,SG,11:44,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,-1,
0.0,SG,18:16,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5.0,SG,24:27,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,4,
10.0,SG,28:42,4.0,5.0,80.0,0.0,0.0,0.0,2.0,2.0,100,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,7,
