points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
5.0,,20:34,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,5,
0.0,,11:18,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-9,
12.0,,16:55,4.0,6.0,66.7,1.0,2.0,50.0,3.0,4.0,75.0,1.0,5.0,6.0,2.0,2.0,1.0,2.0,0.0,29,
11.0,SG,19:41,4.0,9.0,44.4,0.0,0.0,0.0,3.0,6.0,50.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,10,
3.0,,10:44,1.0,5.0,20.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,0.0,-4,
0.0,,9:07,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,-1,
0.0,,9:07,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1,
3.0,,11:46,1.0,5.0,20.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4,
4.0,,12:38,1.0,4.0,25.0,2.0,2.0,100,0.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,-6,
3.0,,19:18,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,3.0,2.0,1.0,3.0,1.0,7,
2.0,,7:24,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,
0.0,,11:12,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1,
5.0,,16:31,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,5,
3.0,,13:40,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,1.0,3,
0.0,,7:35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3,
0.0,,13:54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3,
5.0,,16:11,1.0,1.0,100,2.0,2.0,100,1.0,1.0,100,1.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,1,
0.0,,7:37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-5,
