points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
10.0,SG,23:24,4.0,13.0,30.8,0.0,0.0,0.0,2.0,9.0,22.2,0.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,-15,
,,,,,,,,,,,,,,,,,,,,,DNP - Rest
16.0,SG,26:13,6.0,13.0,46.2,0.0,0.0,0.0,4.0,6.0,66.7,0.0,3.0,3.0,5.0,2.0,1.0,2.0,0.0,1,
8.0,SG,23:29,3.0,10.0,30.0,0.0,0.0,0.0,2.0,6.0,33.3,2.0,2.0,4.0,1.0,4.0,0.0,1.0,1.0,27,
11.0,SG,26:05,4.0,8.0,50.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,17,
5.0,SG,27:13,2.0,7.0,28.6,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,-21,
14.0,SG,25:01,5.0,9.0,55.6,2.0,2.0,100,2.0,6.0,33.3,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,6,
12.0,SG,31:05,4.0,12.0,33.3,2.0,2.0,100,2.0,6.0,33.3,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,-9,
14.0,SG,33:37,6.0,11.0,54.5,1.0,1.0,100,1.0,4.0,25.0,0.0,6.0,6.0,4.0,5.0,1.0,0.0,0.0,-11,
13.0,SG,29:22,6.0,11.0,54.5,0.0,0.0,0.0,1.0,1.0,100,2.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,-18,
16.0,SG,34:24,5.0,9.0,55.6,2.0,2.0,100,4.0,6.0,66.7,1.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,20,
8.0,SG,29:17,3.0,10.0,30.0,1.0,1.0,100,1.0,5.0,20.0,0.0,4.0,4.0,1.0,2.0,3.0,3.0,0.0,3,
8.0,SG,29:49,3.0,6.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,5.0,5.0,2.0,3.0,0.0,1.0,0.0,-2,
18.0,SG,29:14,7.0,17.0,41.2,0.0,0.0,0.0,4.0,11.0,36.4,1.0,6.0,7.0,0.0,3.0,0.0,2.0,0.0,-17,
17.0,SG,31:24,7.0,14.0,50.0,0.0,0.0,0.0,3.0,8.0,37.5,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,-17,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
10.0,SG,29:46,5.0,13.0,38.5,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,-12,
6.0,SG,29:44,2.0,7.0,28.6,0.0,0.0,0.0,2.0,5.0,40.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,17,
20.0,SG,29:23,7.0,11.0,63.6,2.0,4.0,50.0,4.0,8.0,50.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,15,
12.0,SG,31:37,4.0,12.0,33.3,0.0,0.0,0.0,4.0,10.0,40.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,8,
7.0,SG,23:30,3.0,9.0,33.3,0.0,0.0,0.0,1.0,5.0,20.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0,
13.0,SG,27:10,5.0,13.0,38.5,0.0,0.0,0.0,3.0,8.0,37.5,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,16,
18.0,SG,29:42,7.0,12.0,58.3,0.0,0.0,0.0,4.0,6.0,66.7,0.0,5.0,5.0,3.0,2.0,1.0,1.0,2.0,23,
8.0,SG,25:54,3.0,4.0,75.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,7.0,7.0,4.0,3.0,0.0,1.0,0.0,36,
2.0,SG,10:14,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,
6.0,,21:54,2.0,9.0,22.2,1.0,2.0,50.0,1.0,5.0,20.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,12,
15.0,,27:50,4.0,17.0,23.5,6.0,7.0,85.7,1.0,9.0,11.1,0.0,5.0,5.0,2.0,3.0,0.0,2.0,0.0,-3,
8.0,SG,35:43,2.0,12.0,16.7,2.0,3.0,66.7,2.0,8.0,25.0,0.0,5.0,5.0,4.0,1.0,1.0,2.0,0.0,-17,
20.0,SG,41:29,7.0,15.0,46.7,2.0,3.0,66.7,4.0,9.0,44.4,0.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,-12,
15.0,SG,27:16,5.0,12.0,41.7,1.0,2.0,50.0,4.0,9.0,44.4,1.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,-25,
19.0,SG,31:05,8.0,16.0,50.0,0.0,0.0,0.0,3.0,8.0,37.5,0.0,6.0,6.0,3.0,2.0,2.0,1.0,0.0,-2,
15.0,SG,31:37,6.0,14.0,42.9,0.0,0.0,0.0,3.0,11.0,27.3,0.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,-15,
7.0,SG,22:46,1.0,7.0,14.3,4.0,4.0,100,1.0,6.0,16.7,1.0,2.0,3.0,5.0,4.0,0.0,1.0,0.0,-17,
18.0,,23:24,6.0,11.0,54.5,3.0,4.0,75.0,3.0,8.0,37.5,0.0,3.0,3.0,7.0,3.0,1.0,1.0,0.0,16,
19.0,,27:41,7.0,14.0,50.0,2.0,2.0,100,3.0,7.0,42.9,0.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,20,
10.0,,27:16,3.0,9.0,33.3,2.0,2.0,100,2.0,8.0,25.0,0.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,2,
18.0,,30:52,7.0,16.0,43.8,0.0,0.0,0.0,4.0,11.0,36.4,0.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0,
11.0,,35:41,4.0,8.0,50.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,2.0,2.0,6.0,4.0,1.0,4.0,0.0,14,
18.0,,34:27,6.0,13.0,46.2,2.0,2.0,100,4.0,9.0,44.4,0.0,4.0,4.0,5.0,1.0,4.0,3.0,1.0,-9,
5.0,,23:29,2.0,10.0,20.0,0.0,0.0,0.0,1.0,3.0,33.3,2.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,-3,
13.0,,20:51,5.0,11.0,45.5,0.0,0.0,0.0,3.0,6.0,50.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4,
23.0,,29:30,8.0,14.0,57.1,2.0,2.0,100,5.0,8.0,62.5,1.0,4.0,5.0,4.0,4.0,2.0,1.0,0.0,17,
26.0,,37:43,9.0,20.0,45.0,5.0,5.0,100,3.0,10.0,30.0,1.0,5.0,6.0,2.0,4.0,1.0,1.0,0.0,-9,
10.0,,29:21,4.0,8.0,50.0,0.0,0.0,0.0,2.0,6.0,33.3,0.0,7.0,7.0,3.0,2.0,4.0,2.0,0.0,6,
23.0,,25:50,9.0,13.0,69.2,1.0,2.0,50.0,4.0,6.0,66.7,0.0,1.0,1.0,6.0,1.0,2.0,1.0,0.0,18,
27.0,,37:39,11.0,24.0,45.8,0.0,2.0,0.0,5.0,12.0,41.7,2.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,14,
14.0,,29:05,5.0,11.0,45.5,2.0,2.0,100,2.0,6.0,33.3,0.0,6.0,6.0,2.0,1.0,2.0,3.0,0.0,7,
25.0,,36:59,10.0,16.0,62.5,2.0,2.0,100,3.0,9.0,33.3,0.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,6,
20.0,,30:45,5.0,13.0,38.5,6.0,6.0,100,4.0,10.0,40.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0,-2,
17.0,,34:49,7.0,17.0,41.2,0.0,0.0,0.0,3.0,8.0,37.5,1.0,5.0,6.0,2.0,1.0,2.0,1.0,0.0,-2,
22.0,SG,39:14,8.0,19.0,42.1,4.0,4.0,100,2.0,11.0,18.2,1.0,4.0,5.0,6.0,6.0,0.0,1.0,2.0,4,
9.0,,30:38,4.0,13.0,30.8,0.0,0.0,0.0,1.0,8.0,12.5,1.0,5.0,6.0,4.0,2.0,2.0,2.0,0.0,1,
11.0,,27:55,5.0,12.0,41.7,0.0,0.0,0.0,1.0,7.0,14.3,1.0,2.0,3.0,6.0,0.0,1.0,1.0,0.0,8,
13.0,,31:14,4.0,12.0,33.3,3.0,3.0,100,2.0,9.0,22.2,0.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,8,
9.0,,23:35,2.0,13.0,15.4,4.0,4.0,100,1.0,8.0,12.5,2.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0,-5,
12.0,,31:56,5.0,16.0,31.2,0.0,0.0,0.0,2.0,8.0,25.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,-13,
