points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
6.0,,19:13,3.0,8.0,37.5,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,6,
13.0,,20:27,5.0,12.0,41.7,2.0,2.0,100,1.0,5.0,20.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5,
2.0,SF,23:02,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,10,
14.0,,27:46,5.0,15.0,33.3,0.0,0.0,0.0,4.0,11.0,36.4,0.0,4.0,4.0,1.0,2.0,1.0,0.0,1.0,-1,
9.0,,20:31,4.0,8.0,50.0,0.0,2.0,0.0,1.0,4.0,25.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,6,
6.0,,18:31,3.0,5.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,-2,
5.0,,28:54,1.0,8.0,12.5,2.0,2.0,100,1.0,7.0,14.3,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2,
6.0,,17:11,2.0,6.0,33.3,0.0,0.0,0.0,2.0,6.0,33.3,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,7,
18.0,,27:17,6.0,14.0,42.9,0.0,0.0,0.0,6.0,10.0,60.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2,
11.0,,32:26,4.0,16.0,25.0,0.0,0.0,0.0,3.0,12.0,25.0,3.0,3.0,6.0,2.0,0.0,1.0,2.0,0.0,-20,
14.0,,26:35,5.0,12.0,41.7,0.0,0.0,0.0,4.0,8.0,50.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,-22,
18.0,,35:54,6.0,18.0,33.3,0.0,0.0,0.0,6.0,16.0,37.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-28,
4.0,,26:53,2.0,8.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,-3,
2.0,,22:09,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,-6,
5.0,,24:43,2.0,10.0,20.0,0.0,0.0,0.0,1.0,7.0,14.3,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,11,
8.0,,23:38,3.0,9.0,33.3,1.0,2.0,50.0,1.0,5.0,20.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,-20,
12.0,,23:55,4.0,14.0,28.6,0.0,0.0,0.0,4.0,11.0,36.4,0.0,8.0,8.0,3.0,0.0,2.0,0.0,0.0,-4,
4.0,,18:27,1.0,5.0,20.0,1.0,2.0,50.0,1.0,5.0,20.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,-5,
15.0,,28:08,5.0,13.0,38.5,0.0,0.0,0.0,5.0,11.0,45.5,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,12,
12.0,,21:18,4.0,9.0,44.4,0.0,0.0,0.0,4.0,8.0,50.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,11,
7.0,,22:27,3.0,10.0,30.0,0.0,0.0,0.0,1.0,7.0,14.3,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,-7,
