points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,1:56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,5,
4,,14:33,0,0,0.0,4,4,100,0,0,0.0,1,2,3,0,2,1,0,0,1,
13,,29:22,5,8,62.5,0,0,0.0,3,5,60.0,1,2,3,1,5,3,0,1,4,
5,,18:04,1,5,20.0,2,3,66.7,1,3,33.3,0,1,1,1,2,0,0,0,-3,
12,,29:35,4,6,66.7,2,3,66.7,2,4,50.0,4,4,8,1,5,0,1,0,-6,
0,,1:33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-3,
0,,2:14,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,
2,,7:59,1,2,50.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,-7,
4,,17:13,2,4,50.0,0,0,0.0,0,2,0.0,1,0,1,1,2,1,0,0,-7,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,1:10,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,-2,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
5,,18:52,2,6,33.3,0,0,0.0,1,5,20.0,2,2,4,0,2,0,0,0,-3,
5,,21:47,1,3,33.3,2,2,100,1,2,50.0,1,2,3,0,1,0,0,1,-7,
8,,1:41,3,3,100,0,0,0.0,2,2,100,0,2,2,0,0,0,0,0,12,
6,,9:57,2,4,50.0,0,0,0.0,2,3,66.7,0,2,2,0,0,1,1,1,-10,
0,,4:17,0,1,0.0,0,0,0.0,0,1,0.0,1,1,2,0,0,0,0,0,-6,
6,,15:40,2,4,50.0,1,2,50.0,1,3,33.3,0,3,3,0,1,0,0,0,12,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:57,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,1,1,0,0,0,1,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,2:31,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,-3,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
2,,12:43,1,2,50.0,0,0,0.0,0,1,0.0,0,3,3,3,2,1,1,0,-9,
