points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
14.0,,19:37,5.0,7.0,71.4,1.0,2.0,50.0,3.0,5.0,60.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,18,
4.0,C,23:35,2.0,10.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,-20,
9.0,C,20:05,3.0,9.0,33.3,1.0,2.0,50.0,2.0,6.0,33.3,0.0,5.0,5.0,0.0,6.0,1.0,2.0,1.0,4,
4.0,,11:04,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,-7,
5.0,,19:27,1.0,7.0,14.3,2.0,2.0,100,1.0,3.0,33.3,3.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,-10,
8.0,,24:17,3.0,8.0,37.5,2.0,2.0,100,0.0,2.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,11,
5.0,,25:47,2.0,6.0,33.3,0.0,0.0,0.0,1.0,5.0,20.0,0.0,6.0,6.0,1.0,2.0,2.0,2.0,0.0,15,
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
9.0,,22:24,3.0,7.0,42.9,2.0,2.0,100,1.0,3.0,33.3,2.0,3.0,5.0,0.0,0.0,2.0,3.0,2.0,-5,
17.0,,21:22,8.0,8.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,-2,
18.0,,17:05,6.0,9.0,66.7,4.0,6.0,66.7,2.0,3.0,66.7,3.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,-19,
7.0,,17:22,2.0,8.0,25.0,1.0,2.0,50.0,2.0,5.0,40.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,-8,
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
0.0,,6:15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,
17.0,C,24:15,6.0,12.0,50.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,6.0,6.0,1.0,5.0,0.0,2.0,0.0,9,
13.0,C,34:52,5.0,7.0,71.4,0.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,5.0,6.0,2.0,2.0,2.0,2.0,4,
