points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
10,PF,21:53,3,7,42.9,4,4,100,0,0,0.0,1,7,8,0,2,1,1,2,-23,
8,PF,33:26,4,11,36.4,0,0,0.0,0,3,0.0,3,9,12,2,4,0,3,2,11,
6,PF,25:43,3,5,60.0,0,0,0.0,0,0,0.0,0,4,4,0,3,1,1,1,-2,
15,PF,32:25,7,13,53.8,0,1,0.0,1,1,100,2,8,10,4,4,2,1,3,5,
3,PF,13:49,1,5,20.0,1,3,33.3,0,0,0.0,0,4,4,2,1,1,0,0,2,
17,PF,38:18,7,13,53.8,2,3,66.7,1,2,50.0,0,9,9,6,2,1,0,1,-18,
13,PF,32:27,4,7,57.1,5,6,83.3,0,0,0.0,1,4,5,2,2,2,4,2,-7,
17,PF,35:09,7,12,58.3,3,3,100,0,2,0.0,2,9,11,1,3,1,1,4,6,
10,PF,26:13,4,8,50.0,2,2,100,0,0,0.0,3,5,8,2,3,0,3,1,16,
12,SF,34:07,3,10,30.0,6,6,100,0,0,0.0,3,7,10,0,4,1,0,2,11,
23,SF,36:16,10,16,62.5,2,5,40.0,1,2,50.0,2,4,6,3,0,2,0,0,0,
2,PF,21:20,1,6,16.7,0,0,0.0,0,1,0.0,1,3,4,4,1,0,0,0,-6,
15,PF,40:03,7,15,46.7,1,2,50.0,0,2,0.0,4,6,10,3,4,2,4,1,-2,
11,PF,39:39,5,11,45.5,1,2,50.0,0,1,0.0,2,9,11,0,2,0,4,1,-11,
18,PF,38:22,7,14,50.0,4,4,100,0,3,0.0,0,5,5,2,2,0,2,1,-7,
26,SF,35:36,11,15,73.3,2,2,100,2,4,50.0,3,6,9,5,1,1,1,1,26,
19,PF,25:29,7,15,46.7,4,5,80.0,1,3,33.3,0,7,7,2,3,0,2,1,-11,
16,PF,34:51,6,10,60.0,2,4,50.0,2,2,100,1,6,7,1,1,2,3,3,29,
19,PF,39:42,8,13,61.5,2,2,100,1,2,50.0,1,8,9,1,1,2,0,3,16,
1,C,28:40,0,11,0.0,1,2,50.0,0,2,0.0,3,6,9,5,1,0,3,2,-8,
13,PF,33:18,5,12,41.7,1,2,50.0,2,4,50.0,2,7,9,3,1,0,1,4,3,
12,PF,35:24,5,10,50.0,2,3,66.7,0,2,0.0,0,7,7,2,3,1,5,2,5,
17,PF,31:35,5,10,50.0,5,5,100,2,3,66.7,0,11,11,4,3,1,2,4,1,
6,PF,35:59,3,12,25.0,0,0,0.0,0,1,0.0,3,4,7,4,3,0,1,3,21,
14,PF,37:25,6,15,40.0,1,1,100,1,2,50.0,4,7,11,3,1,1,0,1,0,
12,PF,31:20,3,10,30.0,5,6,83.3,1,4,25.0,2,4,6,2,3,1,0,0,-7,
16,PF,31:35,8,11,72.7,0,0,0.0,0,0,0.0,1,8,9,1,1,2,1,5,28,
11,PF,24:20,4,6,66.7,3,4,75.0,0,0,0.0,1,7,8,1,4,0,2,2,18,
15,PF,37:57,7,14,50.0,1,2,50.0,0,0,0.0,2,13,15,2,3,0,0,1,20,
9,PF,34:50,3,11,27.3,3,4,75.0,0,0,0.0,2,3,5,3,1,2,2,0,3,
22,C,30:09,9,12,75.0,3,3,100,1,2,50.0,0,7,7,0,3,0,1,0,-8,
