points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
8.0,PF,21:13,3.0,8.0,37.5,1.0,4.0,25.0,1.0,4.0,25.0,0.0,4.0,4.0,3.0,3.0,1.0,0.0,1.0,3,
16.0,PF,22:01,5.0,12.0,41.7,4.0,4.0,100,2.0,3.0,66.7,2.0,2.0,4.0,3.0,3.0,0.0,1.0,0.0,10,
10.0,PF,24:50,3.0,4.0,75.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,25,
3.0,PF,27:04,1.0,8.0,12.5,1.0,1.0,100,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-13,
,,,,,,,,,,,,,,,,,,,,,DNP - Rest
12.0,PF,29:01,5.0,6.0,83.3,1.0,2.0,50.0,1.0,1.0,100,2.0,6.0,8.0,4.0,2.0,0.0,3.0,1.0,22,
8.0,PF,29:49,3.0,6.0,50.0,2.0,2.0,100,0.0,1.0,0.0,2.0,3.0,5.0,1.0,5.0,0.0,3.0,0.0,5,
12.0,PF,28:05,5.0,14.0,35.7,1.0,2.0,50.0,1.0,5.0,20.0,3.0,6.0,9.0,1.0,2.0,0.0,3.0,0.0,-7,
20.0,PF,34:07,9.0,13.0,69.2,2.0,4.0,50.0,0.0,3.0,0.0,1.0,6.0,7.0,1.0,5.0,1.0,4.0,1.0,-1,
13.0,PF,23:35,6.0,9.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,24,
12.0,PF,31:12,4.0,10.0,40.0,4.0,4.0,100,0.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,26,
15.0,PF,28:15,6.0,12.0,50.0,1.0,3.0,33.3,2.0,5.0,40.0,3.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,5,
