points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
5.0,,11:24,2.0,2.0,100,1.0,2.0,50.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,11,
6.0,C,17:39,3.0,9.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,0.0,2.0,1.0,0.0,1.0,9,
9.0,,19:22,3.0,10.0,30.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0,2.0,0.0,1.0,19,
6.0,,18:49,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,0.0,1.0,0.0,-17,
0.0,,4:16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1,
6.0,,16:21,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,-7,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
13.0,,21:25,5.0,7.0,71.4,3.0,5.0,60.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,0.0,-6,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,8:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,
2.0,,12:48,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,3.0,1.0,2.0,1.0,7,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4.0,,6:20,1.0,2.0,50.0,2.0,2.0,100,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,-4,
6.0,,15:44,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,3.0,1.0,2.0,0.0,-4,
4.0,,15:19,1.0,4.0,25.0,2.0,2.0,100,0.0,0.0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,1.0,11,
8.0,,17:15,2.0,6.0,33.3,4.0,6.0,66.7,0.0,0.0,0.0,4.0,5.0,9.0,0.0,3.0,1.0,0.0,0.0,1,
0.0,,9:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-15,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8.0,,11:01,4.0,6.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,6,
4.0,,12:24,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,-16,
13.0,,20:08,6.0,7.0,85.7,1.0,4.0,25.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,2.0,2.0,-2,
9.0,,22:25,3.0,9.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,1.0,0.0,1.0,-14,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8.0,,8:36,2.0,2.0,100,4.0,4.0,100,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,5,
14.0,,20:59,6.0,11.0,54.5,2.0,3.0,66.7,0.0,0.0,0.0,6.0,4.0,10.0,0.0,2.0,1.0,1.0,1.0,7,
6.0,,20:37,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,4.0,0.0,4.0,1.0,-5,
1.0,,9:00,0.0,3.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,-11,
11.0,,12:29,4.0,7.0,57.1,3.0,6.0,50.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,0.0,2.0,0.0,-7,
15.0,,20:41,6.0,7.0,85.7,3.0,4.0,75.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,22,
12.0,C,28:48,6.0,10.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,3.0,0.0,2.0,0.0,6,
8.0,C,28:31,4.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0,3.0,0.0,3.0,1.0,6,
10.0,C,26:32,5.0,12.0,41.7,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,1.0,1.0,2.0,0.0,-13,
11.0,,23:39,5.0,10.0,50.0,0.0,0.0,0.0,1.0,1.0,100,1.0,6.0,7.0,1.0,4.0,1.0,0.0,0.0,4,
0.0,,7:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-3,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,2:02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,6:31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,5,
5.0,,11:26,1.0,3.0,33.3,3.0,4.0,75.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,-2,
1.0,,15:28,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,-9,
,,,,,,,,,,,,,,,,,,,,,DND - Injury/Illness
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
