points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
26,SF,30:37,11,21,52.4,3,3,100,1,5,20.0,0,7,7,3,2,1,2,0,0,
19,SG,22:41,7,14,50.0,5,5,100,0,3,0.0,0,0,0,1,4,1,3,0,25,
8,,13:09,4,9,44.4,0,0,0.0,0,0,0.0,2,0,2,1,2,2,2,1,-6,
4,,8:02,2,4,50.0,0,0,0.0,0,1,0.0,0,1,1,0,3,0,0,1,-1,
9,,7:24,4,7,57.1,0,0,0.0,1,2,50.0,0,1,1,0,0,0,1,0,-1,
4,,6:08,1,2,50.0,2,2,100,0,0,0.0,0,0,0,0,0,1,0,0,12,
7,,11:12,3,8,37.5,0,0,0.0,1,3,33.3,0,2,2,0,1,0,1,1,7,
0,,2:26,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-4,
2,,11:24,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,3,0,1,0,1,-1,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,9:06,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,0,
4,,20:39,1,6,16.7,1,2,50.0,1,2,50.0,0,3,3,1,1,0,0,0,17,
14,,21:49,6,6,100,0,0,0.0,2,2,100,1,3,4,2,2,0,2,0,15,
3,,13:05,1,3,33.3,0,0,0.0,1,2,50.0,0,0,0,0,0,0,1,0,-14,
2,,12:40,1,5,20.0,0,0,0.0,0,1,0.0,0,0,0,1,4,1,1,0,-1,
15,,19:36,6,10,60.0,2,3,66.7,1,4,25.0,3,4,7,0,1,0,1,0,22,
7,,18:51,3,9,33.3,0,0,0.0,1,3,33.3,0,1,1,0,0,0,1,0,-15,
6,,16:17,2,6,33.3,0,0,0.0,2,3,66.7,0,0,0,1,1,0,2,0,-19,
4,,18:36,2,4,50.0,0,0,0.0,0,1,0.0,0,4,4,2,2,1,2,0,-8,
5,,20:52,2,7,28.6,1,2,50.0,0,2,0.0,0,1,1,2,4,0,1,0,-4,
8,,17:02,3,3,100,1,2,50.0,1,1,100,0,2,2,0,0,1,0,0,-9,
10,,22:38,4,8,50.0,0,0,0.0,2,4,50.0,4,4,8,0,2,1,1,0,6,
5,,19:53,2,6,33.3,0,0,0.0,1,4,25.0,0,2,2,1,1,1,0,0,-15,
7,,23:50,3,4,75.0,0,0,0.0,1,2,50.0,0,1,1,1,3,0,0,1,-17,
8,,17:20,3,4,75.0,2,2,100,0,0,0.0,0,0,0,0,0,2,1,0,-12,
8,,18:27,3,4,75.0,0,0,0.0,2,3,66.7,0,1,1,2,1,0,1,0,10,
2,,9:07,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,2,0,1,0,-2,
4,,5:45,2,3,66.7,0,0,0.0,0,1,0.0,0,2,2,0,1,0,0,0,-1,
2,,16:59,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,1,3,1,0,0,6,
11,,23:05,5,6,83.3,1,4,25.0,0,1,0.0,1,2,3,0,2,0,1,2,16,
11,SG,41:52,4,6,66.7,2,2,100,1,2,50.0,1,5,6,8,2,1,3,0,-2,
5,SG,34:05,2,2,100,1,2,50.0,0,0,0.0,0,0,0,3,3,0,0,0,-14,
6,,23:24,3,4,75.0,0,2,0.0,0,1,0.0,0,2,2,0,1,0,2,1,6,
8,,24:42,4,6,66.7,0,0,0.0,0,2,0.0,0,0,0,2,4,0,1,1,9,
14,,19:31,6,7,85.7,1,2,50.0,1,1,100,0,2,2,1,2,1,3,2,1,
3,,21:32,0,1,0.0,3,4,75.0,0,0,0.0,0,2,2,2,0,0,1,1,-8,
4,,21:26,1,3,33.3,2,2,100,0,0,0.0,1,4,5,1,5,1,0,1,-17,
3,,19:15,1,2,50.0,0,0,0.0,1,1,100,0,2,2,1,2,0,2,0,8,
18,,31:05,7,9,77.8,1,2,50.0,3,4,75.0,0,5,5,4,2,3,2,0,15,
