points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
7,,20:19,2,7,28.6,1,1,100,2,7,28.6,0,3,3,0,4,0,0,0,-10,
5,,5:02,1,1,100,2,3,66.7,1,1,100,0,1,1,0,0,0,1,0,-8,
7,,14:36,2,4,50.0,2,3,66.7,1,3,33.3,1,0,1,1,1,0,0,0,6,
7,,21:25,2,6,33.3,1,1,100,2,6,33.3,0,2,2,0,3,0,2,1,-2,
8,,15:02,3,8,37.5,0,0,0.0,2,7,28.6,3,2,5,1,2,0,0,0,5,
3,,18:59,1,6,16.7,0,0,0.0,1,6,16.7,1,0,1,0,1,0,0,0,3,
12,,27:35,4,6,66.7,2,2,100,2,4,50.0,0,5,5,1,5,1,0,1,0,
20,SF,37:57,6,10,60.0,3,5,60.0,5,9,55.6,2,1,3,0,5,1,0,0,12,
19,SF,32:28,7,14,50.0,0,0,0.0,5,11,45.5,0,2,2,1,3,0,0,0,16,
14,PF,36:00,4,7,57.1,2,2,100,4,7,57.1,0,2,2,0,3,1,0,0,13,
16,PF,32:25,6,13,46.2,1,1,100,3,10,30.0,1,2,3,0,1,2,0,1,-6,
13,SG,31:15,4,6,66.7,1,1,100,4,6,66.7,0,7,7,0,1,0,0,0,3,
19,SF,38:46,5,13,38.5,6,7,85.7,3,11,27.3,0,2,2,0,4,3,0,1,9,
23,SF,39:03,7,13,53.8,3,5,60.0,6,11,54.5,2,2,4,0,3,2,1,2,-3,
12,SG,27:19,3,10,30.0,4,5,80.0,2,8,25.0,0,1,1,2,5,0,0,1,-18,
5,SF,27:22,1,6,16.7,3,3,100,0,4,0.0,0,8,8,1,2,1,1,0,2,
1,SF,28:48,0,6,0.0,1,2,50.0,0,6,0.0,0,3,3,1,4,0,0,0,-30,
17,SF,31:38,4,10,40.0,7,8,87.5,2,7,28.6,1,6,7,1,3,0,2,0,-6,
16,SG,35:45,6,12,50.0,0,0,0.0,4,9,44.4,0,5,5,2,1,3,2,1,10,
6,SF,26:06,2,5,40.0,0,0,0.0,2,4,50.0,1,3,4,2,3,0,1,0,-9,
10,SF,27:26,2,6,33.3,4,5,80.0,2,5,40.0,1,5,6,1,5,0,2,1,-2,
3,SF,28:05,1,5,20.0,0,0,0.0,1,4,25.0,0,1,1,2,4,1,2,0,-1,
23,SF,30:11,6,10,60.0,7,8,87.5,4,8,50.0,0,7,7,1,5,0,1,0,-21,
5,,25:58,1,5,20.0,2,2,100,1,4,25.0,0,2,2,0,4,0,2,1,-8,
15,,25:20,4,9,44.4,4,4,100,3,8,37.5,0,2,2,0,5,0,1,0,-10,
14,,30:40,5,13,38.5,0,1,0.0,4,10,40.0,0,3,3,2,2,1,0,1,-3,
5,,23:22,1,5,20.0,2,4,50.0,1,5,20.0,1,3,4,3,2,1,1,0,-15,
0,,15:58,0,4,0.0,0,0,0.0,0,3,0.0,0,4,4,2,2,0,0,0,-1,
0,,21:59,0,4,0.0,0,0,0.0,0,3,0.0,0,4,4,0,2,0,0,0,-5,
17,,23:25,4,6,66.7,5,5,100,4,6,66.7,0,1,1,0,5,0,0,0,-4,
23,,29:30,5,10,50.0,8,10,80.0,5,9,55.6,1,3,4,2,3,2,0,0,22,
12,,23:52,3,6,50.0,4,4,100,2,5,40.0,0,4,4,0,2,1,1,0,8,
5,,25:41,1,6,16.7,2,2,100,1,4,25.0,0,2,2,1,0,0,1,0,-23,
21,SF,36:04,5,9,55.6,7,8,87.5,4,8,50.0,0,1,1,3,3,2,1,0,-6,
11,,22:59,3,6,50.0,2,3,66.7,3,6,50.0,0,4,4,1,3,1,1,0,1,
16,,24:21,5,13,38.5,3,4,75.0,3,10,30.0,1,4,5,1,3,2,0,1,6,
