points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
27.0,PG,24:00,11.0,18.0,61.1,4.0,4.0,100,1.0,4.0,25.0,1.0,5.0,6.0,4.0,0.0,0.0,5.0,0.0,12,
16.0,PG,23:44,5.0,10.0,50.0,6.0,7.0,85.7,0.0,2.0,0.0,0.0,5.0,5.0,8.0,1.0,1.0,3.0,2.0,23,
,,,,,,,,,,,,,,,,,,,,,DNP - Rest
24.0,PG,26:16,10.0,13.0,76.9,3.0,4.0,75.0,1.0,2.0,50.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,0.0,36,
,,,,,,,,,,,,,,,,,,,,,DNP - Rest
17.0,SG,27:35,5.0,9.0,55.6,7.0,12.0,58.3,0.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,6.0,0.0,2,
37.0,PG,33:36,17.0,29.0,58.6,2.0,2.0,100,1.0,4.0,25.0,1.0,5.0,6.0,6.0,2.0,0.0,2.0,2.0,-6,
28.0,PG,34:33,10.0,19.0,52.6,6.0,8.0,75.0,2.0,7.0,28.6,0.0,2.0,2.0,8.0,3.0,1.0,5.0,0.0,12,
40.0,PG,37:45,13.0,21.0,61.9,9.0,11.0,81.8,5.0,7.0,71.4,2.0,1.0,3.0,10.0,3.0,3.0,6.0,0.0,9,
17.0,PG,31:51,5.0,12.0,41.7,4.0,5.0,80.0,3.0,6.0,50.0,2.0,7.0,9.0,10.0,2.0,1.0,9.0,0.0,-25,
30.0,PG,41:39,11.0,22.0,50.0,6.0,6.0,100,2.0,8.0,25.0,0.0,7.0,7.0,5.0,0.0,4.0,5.0,0.0,-4,
20.0,PG,32:56,7.0,18.0,38.9,5.0,6.0,83.3,1.0,4.0,25.0,1.0,3.0,4.0,7.0,2.0,2.0,3.0,0.0,-31,
26.0,PG,35:02,12.0,22.0,54.5,1.0,2.0,50.0,1.0,3.0,33.3,3.0,4.0,7.0,8.0,0.0,1.0,4.0,0.0,2,
18.0,PG,32:47,8.0,16.0,50.0,2.0,7.0,28.6,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.0,3.0,3.0,0.0,5,
11.0,PG,29:25,4.0,17.0,23.5,3.0,4.0,75.0,0.0,2.0,0.0,2.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,-16,
33.0,PG,41:21,10.0,24.0,41.7,10.0,12.0,83.3,3.0,6.0,50.0,1.0,5.0,6.0,8.0,3.0,1.0,3.0,1.0,4,
32.0,PG,37:01,13.0,27.0,48.1,5.0,5.0,100,1.0,6.0,16.7,2.0,5.0,7.0,8.0,1.0,3.0,3.0,0.0,6,
26.0,PG,31:32,10.0,19.0,52.6,6.0,9.0,66.7,0.0,2.0,0.0,1.0,11.0,12.0,6.0,2.0,2.0,5.0,0.0,-23,
22.0,PG,37:11,8.0,17.0,47.1,3.0,3.0,100,3.0,5.0,60.0,2.0,7.0,9.0,10.0,0.0,1.0,1.0,0.0,4,
22.0,PG,24:37,9.0,15.0,60.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,5.0,6.0,6.0,2.0,1.0,1.0,1.0,25,
28.0,PG,31:15,13.0,21.0,61.9,0.0,0.0,0.0,2.0,5.0,40.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,3,
11.0,PG,26:35,3.0,9.0,33.3,5.0,6.0,83.3,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,-31,
32.0,PG,36:31,9.0,30.0,30.0,11.0,14.0,78.6,3.0,10.0,30.0,2.0,2.0,4.0,7.0,2.0,2.0,1.0,0.0,1,
23.0,PG,34:58,8.0,18.0,44.4,7.0,10.0,70.0,0.0,1.0,0.0,4.0,2.0,6.0,9.0,1.0,3.0,4.0,0.0,-12,
