points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
14.0,SG,23:41,3.0,9.0,33.3,6.0,8.0,75.0,2.0,3.0,66.7,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,-21,
19.0,SG,32:29,7.0,17.0,41.2,3.0,6.0,50.0,2.0,8.0,25.0,1.0,5.0,6.0,2.0,0.0,1.0,7.0,0.0,-5,
10.0,SG,21:41,4.0,15.0,26.7,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,-17,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
17.0,SG,29:22,7.0,13.0,53.8,1.0,3.0,33.3,2.0,6.0,33.3,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,-14,
33.0,SG,34:33,13.0,21.0,61.9,5.0,5.0,100,2.0,7.0,28.6,1.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,-5,
12.0,SG,27:30,5.0,14.0,35.7,2.0,4.0,50.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,3.0,0.0,4,
14.0,SG,24:39,4.0,11.0,36.4,3.0,4.0,75.0,3.0,5.0,60.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,10,
26.0,SG,37:30,12.0,20.0,60.0,2.0,3.0,66.7,0.0,4.0,0.0,3.0,4.0,7.0,1.0,1.0,3.0,5.0,0.0,17,
9.0,SG,31:39,2.0,9.0,22.2,5.0,6.0,83.3,0.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,-19,
10.0,PG,18:41,4.0,7.0,57.1,2.0,3.0,66.7,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,-15,
17.0,SG,35:33,5.0,17.0,29.4,6.0,8.0,75.0,1.0,5.0,20.0,4.0,3.0,7.0,2.0,0.0,2.0,2.0,0.0,0,
21.0,SG,32:37,8.0,13.0,61.5,3.0,3.0,100,2.0,4.0,50.0,0.0,3.0,3.0,2.0,1.0,0.0,5.0,0.0,-11,
9.0,SG,31:50,4.0,17.0,23.5,0.0,0.0,0.0,1.0,5.0,20.0,3.0,2.0,5.0,2.0,2.0,1.0,3.0,0.0,1,
8.0,PG,12:31,4.0,8.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
