points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
6.0,,15:21,3.0,7.0,42.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,-10,
15.0,,19:10,6.0,15.0,40.0,2.0,2.0,100,1.0,5.0,20.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,-7,
12.0,,22:29,5.0,13.0,38.5,1.0,2.0,50.0,1.0,2.0,50.0,4.0,4.0,8.0,0.0,4.0,1.0,2.0,1.0,11,
6.0,,24:21,3.0,9.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,1.0,2.0,0.0,1.0,2.0,-12,
13.0,C,30:40,6.0,17.0,35.3,0.0,0.0,0.0,1.0,3.0,33.3,5.0,8.0,13.0,2.0,1.0,4.0,2.0,2.0,10,
19.0,C,35:23,6.0,14.0,42.9,3.0,3.0,100,4.0,8.0,50.0,4.0,6.0,10.0,3.0,1.0,1.0,3.0,2.0,-4,
17.0,C,24:06,6.0,11.0,54.5,2.0,4.0,50.0,3.0,5.0,60.0,2.0,3.0,5.0,0.0,3.0,0.0,1.0,0.0,-1,
22.0,C,41:14,10.0,15.0,66.7,1.0,2.0,50.0,1.0,4.0,25.0,1.0,5.0,6.0,2.0,4.0,0.0,2.0,0.0,-13,
11.0,C,31:33,5.0,10.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,8.0,8.0,3.0,4.0,1.0,1.0,0.0,-7,
17.0,C,28:31,8.0,14.0,57.1,0.0,1.0,0.0,1.0,5.0,20.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,7,
17.0,C,31:03,5.0,13.0,38.5,4.0,4.0,100,3.0,6.0,50.0,4.0,9.0,13.0,1.0,3.0,2.0,0.0,0.0,6,
24.0,C,34:04,8.0,11.0,72.7,2.0,2.0,100,6.0,7.0,85.7,3.0,12.0,15.0,0.0,0.0,0.0,0.0,1.0,3,
13.0,C,22:29,5.0,11.0,45.5,1.0,2.0,50.0,2.0,5.0,40.0,5.0,6.0,11.0,3.0,3.0,0.0,4.0,1.0,25,
28.0,C,31:05,10.0,14.0,71.4,2.0,2.0,100,6.0,7.0,85.7,2.0,8.0,10.0,1.0,4.0,0.0,1.0,0.0,17,
11.0,C,28:29,5.0,12.0,41.7,0.0,0.0,0.0,1.0,4.0,25.0,2.0,6.0,8.0,1.0,2.0,1.0,2.0,3.0,10,
15.0,C,26:26,5.0,10.0,50.0,4.0,4.0,100,1.0,3.0,33.3,1.0,5.0,6.0,2.0,3.0,0.0,1.0,1.0,6,
10.0,C,26:13,4.0,11.0,36.4,2.0,2.0,100,0.0,3.0,0.0,3.0,4.0,7.0,1.0,3.0,1.0,1.0,0.0,-6,
15.0,C,30:06,3.0,11.0,27.3,8.0,10.0,80.0,1.0,3.0,33.3,4.0,7.0,11.0,0.0,5.0,1.0,3.0,1.0,1,
19.0,C,29:31,7.0,13.0,53.8,3.0,3.0,100,2.0,6.0,33.3,4.0,12.0,16.0,3.0,2.0,2.0,2.0,2.0,14,
10.0,C,30:47,4.0,12.0,33.3,0.0,0.0,0.0,2.0,7.0,28.6,2.0,14.0,16.0,3.0,4.0,0.0,1.0,1.0,13,
18.0,C,30:08,7.0,13.0,53.8,3.0,4.0,75.0,1.0,3.0,33.3,4.0,3.0,7.0,0.0,3.0,2.0,3.0,2.0,-17,
21.0,C,33:25,7.0,15.0,46.7,4.0,6.0,66.7,3.0,7.0,42.9,3.0,5.0,8.0,1.0,2.0,2.0,2.0,3.0,4,
19.0,C,29:54,7.0,14.0,50.0,2.0,3.0,66.7,3.0,7.0,42.9,5.0,5.0,10.0,0.0,1.0,3.0,2.0,0.0,23,
13.0,C,26:33,6.0,14.0,42.9,0.0,0.0,0.0,1.0,6.0,16.7,3.0,5.0,8.0,2.0,2.0,0.0,1.0,1.0,-17,
20.0,C,28:07,8.0,16.0,50.0,2.0,2.0,100,2.0,3.0,66.7,3.0,6.0,9.0,3.0,1.0,1.0,0.0,0.0,5,
16.0,,22:17,6.0,13.0,46.2,2.0,2.0,100,2.0,4.0,50.0,6.0,4.0,10.0,4.0,3.0,0.0,4.0,0.0,0,
19.0,C,28:43,7.0,9.0,77.8,0.0,0.0,0.0,5.0,5.0,100,0.0,7.0,7.0,1.0,2.0,0.0,2.0,1.0,2,
11.0,C,26:16,5.0,9.0,55.6,1.0,2.0,50.0,0.0,1.0,0.0,5.0,4.0,9.0,0.0,3.0,0.0,1.0,0.0,14,
14.0,C,21:10,5.0,11.0,45.5,0.0,0.0,0.0,4.0,6.0,66.7,1.0,5.0,6.0,1.0,4.0,0.0,1.0,0.0,16,
12.0,C,29:57,5.0,12.0,41.7,0.0,0.0,0.0,2.0,6.0,33.3,3.0,11.0,14.0,0.0,3.0,0.0,0.0,0.0,-9,
11.0,C,21:43,4.0,9.0,44.4,1.0,2.0,50.0,2.0,3.0,66.7,2.0,4.0,6.0,0.0,6.0,1.0,1.0,1.0,-8,
25.0,C,32:02,9.0,16.0,56.2,5.0,5.0,100,2.0,5.0,40.0,3.0,9.0,12.0,2.0,1.0,0.0,1.0,1.0,27,
19.0,C,37:15,9.0,17.0,52.9,0.0,0.0,0.0,1.0,3.0,33.3,4.0,9.0,13.0,1.0,3.0,2.0,4.0,0.0,2,
5.0,C,34:44,2.0,7.0,28.6,1.0,2.0,50.0,0.0,2.0,0.0,2.0,9.0,11.0,2.0,5.0,0.0,2.0,0.0,11,
20.0,C,24:34,8.0,16.0,50.0,0.0,0.0,0.0,4.0,7.0,57.1,0.0,7.0,7.0,0.0,4.0,1.0,2.0,1.0,27,
11.0,C,33:32,4.0,8.0,50.0,2.0,3.0,66.7,1.0,3.0,33.3,4.0,7.0,11.0,0.0,3.0,0.0,1.0,3.0,1,
