points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
5.0,,16:03,1.0,2.0,50.0,3.0,4.0,75.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,2,
9.0,,19:08,4.0,5.0,80.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,6.0,8.0,0.0,5.0,0.0,5.0,2.0,18,
,,,,,,,,,,,,,,,,,,,,,DNP - Rest
0.0,,13:39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,-9,
,,,,,,,,,,,,,,,,,,,,,NWT - Not With Team
2.0,,14:13,0.0,3.0,0.0,2.0,2.0,100,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,11,
13.0,,15:01,5.0,6.0,83.3,2.0,2.0,100,1.0,1.0,100,2.0,7.0,9.0,0.0,2.0,0.0,1.0,0.0,13,
0.0,,13:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,2.0,0.0,-4,
2.0,,17:20,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,3.0,2.0,1.0,1.0,10,
14.0,,17:00,6.0,9.0,66.7,2.0,2.0,100,0.0,0.0,0.0,6.0,3.0,9.0,0.0,1.0,1.0,1.0,0.0,12,
0.0,,11:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,2,
9.0,C,17:17,3.0,7.0,42.9,2.0,2.0,100,1.0,1.0,100,2.0,7.0,9.0,1.0,5.0,0.0,2.0,1.0,22,
10.0,,13:34,4.0,7.0,57.1,2.0,2.0,100,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,4,
2.0,,11:25,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,-8,
3.0,,12:17,1.0,5.0,20.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1,
10.0,,14:17,3.0,4.0,75.0,4.0,4.0,100,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0,
4.0,,9:45,2.0,3.0,66.7,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,-8,
2.0,,8:08,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2,
4.0,,11:09,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,5,
8.0,C,29:23,3.0,6.0,50.0,1.0,2.0,50.0,1.0,1.0,100,1.0,6.0,7.0,0.0,2.0,1.0,1.0,3.0,28,
2.0,C,25:27,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,2.0,4.0,1.0,1.0,0.0,9,
1.0,,9:04,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,5,
2.0,,9:14,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-4,
6.0,,17:01,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,14,
9.0,,7:56,1.0,1.0,100,7.0,7.0,100,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,-2,
2.0,,12:01,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,-6,
8.0,,11:14,3.0,5.0,60.0,2.0,4.0,50.0,0.0,1.0,0.0,3.0,3.0,6.0,0.0,2.0,0.0,1.0,1.0,-8,
11.0,C,30:41,5.0,13.0,38.5,0.0,0.0,0.0,1.0,3.0,33.3,5.0,8.0,13.0,3.0,1.0,1.0,1.0,2.0,2,
7.0,C,22:33,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,100,2.0,4.0,6.0,2.0,2.0,1.0,0.0,0.0,11,
8.0,C,24:18,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100,3.0,10.0,13.0,2.0,2.0,0.0,2.0,1.0,-20,
4.0,C,20:39,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,4.0,0.0,1.0,2.0,-22,
2.0,C,13:08,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,0.0,1,
