points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
5.0,SF,23:31,2.0,9.0,22.2,1.0,2.0,50.0,0.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,-8,
11.0,,11:17,5.0,8.0,62.5,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,
20.0,SF,26:18,7.0,14.0,50.0,4.0,4.0,100,2.0,4.0,50.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,16,
5.0,,13:40,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,-4,
15.0,,27:21,5.0,10.0,50.0,4.0,4.0,100,1.0,1.0,100,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,-32,
12.0,,24:05,4.0,8.0,50.0,0.0,1.0,0.0,4.0,7.0,57.1,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,-34,
22.0,,31:17,6.0,11.0,54.5,8.0,9.0,88.9,2.0,6.0,33.3,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0,
0.0,,21:31,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,-21,
18.0,,29:30,7.0,15.0,46.7,0.0,0.0,0.0,4.0,8.0,50.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,-8,
9.0,,21:31,4.0,7.0,57.1,0.0,1.0,0.0,1.0,4.0,25.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,-13,
3.0,,24:59,0.0,5.0,0.0,3.0,3.0,100,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,-22,
5.0,,28:08,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,13,
8.0,,28:43,3.0,6.0,50.0,2.0,2.0,100,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,-2,
2.0,,26:59,0.0,2.0,0.0,2.0,2.0,100,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,0.0,-3,
4.0,,22:30,2.0,12.0,16.7,0.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,-10,
17.0,,20:07,7.0,14.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,-4,
7.0,,31:07,3.0,9.0,33.3,0.0,0.0,0.0,1.0,5.0,20.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,-21,
19.0,,26:10,8.0,19.0,42.1,0.0,0.0,0.0,3.0,12.0,25.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,-13,
19.0,,29:57,6.0,15.0,40.0,4.0,4.0,100,3.0,8.0,37.5,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,16,
15.0,,33:55,3.0,9.0,33.3,6.0,7.0,85.7,3.0,6.0,50.0,0.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,4,
8.0,,22:27,3.0,8.0,37.5,0.0,0.0,0.0,2.0,5.0,40.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,-3,
4.0,,18:03,1.0,5.0,20.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,-31,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
5.0,,20:03,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,-31,
5.0,,11:13,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3,
5.0,,23:08,2.0,11.0,18.2,1.0,1.0,100,0.0,6.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,-12,
10.0,,23:25,4.0,7.0,57.1,1.0,2.0,50.0,1.0,3.0,33.3,0.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,-5,
18.0,,21:41,6.0,12.0,50.0,5.0,5.0,100,1.0,5.0,20.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,-13,
8.0,,21:19,3.0,6.0,50.0,0.0,0.0,0.0,2.0,5.0,40.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,-6,
17.0,,34:44,6.0,13.0,46.2,2.0,2.0,100,3.0,8.0,37.5,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,-8,
22.0,,25:57,4.0,11.0,36.4,13.0,13.0,100,1.0,6.0,16.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-3,
15.0,,32:48,4.0,11.0,36.4,5.0,5.0,100,2.0,4.0,50.0,3.0,3.0,6.0,2.0,4.0,3.0,2.0,0.0,3,
18.0,,32:02,7.0,17.0,41.2,4.0,5.0,80.0,0.0,5.0,0.0,1.0,6.0,7.0,8.0,1.0,1.0,4.0,1.0,-8,
,,,,,,,,,,,,,,,,,,,,,NWT - Return to Competition Reconditioning
33.0,,35:26,11.0,19.0,57.9,7.0,7.0,100,4.0,8.0,50.0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,0.0,-3,
15.0,,29:12,5.0,17.0,29.4,4.0,4.0,100,1.0,4.0,25.0,0.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,-7,
18.0,,26:43,8.0,16.0,50.0,0.0,0.0,0.0,2.0,6.0,33.3,1.0,7.0,8.0,2.0,3.0,0.0,2.0,0.0,-12,
13.0,,31:06,3.0,10.0,30.0,6.0,6.0,100,1.0,4.0,25.0,1.0,4.0,5.0,2.0,3.0,0.0,1.0,1.0,1,
32.0,,30:42,13.0,20.0,65.0,4.0,5.0,80.0,2.0,4.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,11,
17.0,,34:12,6.0,15.0,40.0,2.0,3.0,66.7,3.0,6.0,50.0,0.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,11,
10.0,,26:43,4.0,11.0,36.4,0.0,0.0,0.0,2.0,7.0,28.6,0.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,1,
1.0,,22:31,0.0,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-9,
4.0,,20:49,1.0,4.0,25.0,1.0,2.0,50.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,4,
2.0,,10:54,0.0,4.0,0.0,2.0,2.0,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
2.0,,8:54,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10,
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
7.0,,16:42,3.0,9.0,33.3,1.0,1.0,100,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,-3,
21.0,,24:10,7.0,11.0,63.6,3.0,3.0,100,4.0,6.0,66.7,0.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,9,
