points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
,,,,,,,,,,,,,,,,,,,,,DNP - Injury/Illness
0.0,,8:19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,-2,
0.0,,5:31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9,
6.0,,12:25,2.0,8.0,25.0,2.0,4.0,50.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,-1,
1.0,,6:28,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-6,
9.0,,18:51,3.0,5.0,60.0,2.0,2.0,100,1.0,1.0,100,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,-6,
2.0,,9:07,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,-6,
13.0,,25:49,5.0,7.0,71.4,0.0,0.0,0.0,3.0,4.0,75.0,0.0,6.0,6.0,1.0,5.0,0.0,1.0,0.0,4,
5.0,PF,18:38,2.0,8.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,3.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,-8,
9.0,PF,28:57,3.0,4.0,75.0,0.0,0.0,0.0,3.0,3.0,100,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,10,
2.0,PF,12:40,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2,
0.0,,7:12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4.0,,22:02,1.0,6.0,16.7,2.0,4.0,50.0,0.0,2.0,0.0,2.0,6.0,8.0,1.0,4.0,0.0,1.0,1.0,-5,
17.0,,19:45,7.0,9.0,77.8,1.0,2.0,50.0,2.0,3.0,66.7,2.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,11,
10.0,,19:03,4.0,6.0,66.7,1.0,2.0,50.0,1.0,2.0,50.0,2.0,4.0,6.0,3.0,5.0,0.0,3.0,1.0,8,
6.0,,13:29,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,-10,
4.0,,9:02,1.0,2.0,50.0,2.0,2.0,100,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,-12,
7.0,C,17:49,2.0,6.0,33.3,2.0,2.0,100,1.0,1.0,100,1.0,6.0,7.0,2.0,2.0,0.0,2.0,2.0,-1,
4.0,C,22:14,2.0,7.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1,
17.0,C,19:54,7.0,7.0,100,1.0,1.0,100,2.0,2.0,100,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,-13,
8.0,C,19:44,4.0,8.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,-6,
0.0,,7:57,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,-9,
16.0,,20:40,7.0,8.0,87.5,0.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,11,
4.0,,21:59,2.0,7.0,28.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,3,
10.0,,19:55,4.0,8.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,2.0,-2,
10.0,,18:04,4.0,11.0,36.4,0.0,0.0,0.0,2.0,3.0,66.7,7.0,3.0,10.0,0.0,1.0,0.0,1.0,2.0,5,
3.0,,7:00,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2,
7.0,PF,14:16,3.0,6.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,3.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,-8,
2.0,,5:32,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
9.0,,14:44,4.0,6.0,66.7,0.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,-5,
0.0,,4:07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-12,
0.0,,5:53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-5,
0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
6.0,,6:36,2.0,4.0,50.0,2.0,2.0,100,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,
14.0,C,22:25,6.0,7.0,85.7,2.0,2.0,100,0.0,1.0,0.0,2.0,9.0,11.0,0.0,2.0,1.0,1.0,2.0,1,
